#NSGA2
popsize 200
maxGen 200
numVar 12
numObj 3
numCons 1
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	200
totalTime	92.1316
firstFrontCount	6
frontCount	9
avgEvalTime	1.20997
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Obj1	Obj2	Obj3	Cons1	
 3.000000000000	 5.000000000000	 5.000000000000	 0.173954964111	102.895160820310	128.316885973299	332.334123794193	849.795742773073	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 2.000000000000	 6.000000000000	 2.000000000000	 0.836664940278	436.685760129387	285.519862838316	264.813257419178	895.388976074587	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 1.000000000000	 2.000000000000	 0.769507446909	486.394331408669	224.057487212703	497.042505408664	360.073794296646	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 3.000000000000	 2.000000000000	 0.152616233605	111.627848127762	369.411402361864	259.189009733166	157.607624163399	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 2.000000000000	 6.000000000000	 0.526489632720	306.960513600816	239.918341432766	374.520339462971	119.481395612659	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 3.000000000000	 5.000000000000	 3.000000000000	 0.799562340196	408.276103068983	479.339106526692	249.952174399554	484.038672020404	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 7.000000000000	 7.000000000000	 4.000000000000	 0.810832551157	467.995640319543	352.722776444838	217.549525837921	435.410906432282	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-1	1	
 3.000000000000	 3.000000000000	 6.000000000000	 0.545434258258	387.177672799161	106.194739612040	253.955668154677	121.011966532978	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 5.000000000000	 6.000000000000	 4.000000000000	 0.458478681919	412.746884352126	421.145256304075	135.696246434553	74.389547902359	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 1.000000000000	 4.000000000000	 5.000000000000	 0.114788969165	156.228765798342	180.086270968055	127.740332434171	357.520816580580	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 4.000000000000	 5.000000000000	 6.000000000000	 0.900847104627	112.175220359900	407.334567373485	135.236018399928	77.525663389660	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 3.000000000000	 7.000000000000	 5.000000000000	 0.872530820881	215.182957189507	156.290857246582	134.293207150957	568.366801680707	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 7.000000000000	 6.000000000000	 1.000000000000	 0.634025539141	211.681010827881	101.326826875481	293.368066874878	445.600314081814	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 1.000000000000	 3.000000000000	 5.000000000000	 0.095119228940	350.235678848594	183.380249467632	319.353243817965	194.259390311971	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 4.000000000000	 2.000000000000	 3.000000000000	 0.747817091128	236.128753933375	75.088652697193	225.512663612027	500.759743490601	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 1.000000000000	 3.000000000000	 5.000000000000	 0.479733615438	139.392777643017	157.555698011727	401.087065654183	636.444423201145	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.36732	0.80084	-3	0.5	
 5.000000000000	 3.000000000000	 1.000000000000	 0.074640441583	315.980678725930	250.700684123414	466.979271117683	140.148687997427	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 5.000000000000	 6.000000000000	 5.000000000000	 0.014228276873	192.415004045187	100.341832251353	333.258408968776	107.673975502644	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 5.000000000000	 6.000000000000	 3.000000000000	 0.311302181230	205.239591997493	349.837201892525	437.482233436700	773.690291542658	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	5.1289	0.456534	-3	0	
 7.000000000000	 6.000000000000	 6.000000000000	 0.067413476368	341.056497175687	195.843465692760	338.156110618064	885.763479391496	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 5.000000000000	 5.000000000000	 3.000000000000	 0.263687109426	462.201578296117	326.765418689271	91.928777007674	646.312341974448	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 2.000000000000	 6.000000000000	 3.000000000000	 0.252379511040	140.033575152265	81.054433560958	298.359830805355	433.621042013415	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 4.000000000000	 3.000000000000	 0.900963206050	75.330291643853	249.579161345333	292.015637229896	177.357570328527	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 1.000000000000	 5.000000000000	 1.000000000000	 0.291102936565	488.220721970802	394.088204421401	159.657768594204	698.010257997035	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 3.000000000000	 4.000000000000	 5.000000000000	 0.704121891203	257.397825535722	213.922533737911	176.119350904789	122.394211861904	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 4.000000000000	 6.000000000000	 2.000000000000	 0.993037174325	93.395130300719	190.916372039836	403.418799967153	622.280245067441	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	5.08166	0.567362	-3	0.5	
 2.000000000000	 3.000000000000	 2.000000000000	 0.832087961407	487.216739375342	148.222072596866	367.734932776993	87.063007794840	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 2.000000000000	 6.000000000000	 3.000000000000	 0.531691536998	284.999585939367	305.427971729835	199.864649136716	442.745724670181	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 6.000000000000	 5.000000000000	 3.000000000000	 0.901802906347	91.907145415301	193.562211312029	449.132726617902	674.560089770319	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 6.000000000000	 4.000000000000	 6.000000000000	 0.325143400597	215.437684927065	407.677759701803	94.688922308980	954.192479777712	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 6.000000000000	 6.000000000000	 4.000000000000	 0.804076444491	303.197160474967	387.894403382796	54.153659470685	502.945609264813	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 4.000000000000	 2.000000000000	 4.000000000000	 0.998163526074	109.339401529039	479.604463206325	105.744880174010	226.926295470213	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	3.75298	0.543772	-3	0.5	
 1.000000000000	 7.000000000000	 4.000000000000	 0.373834916709	368.030698763484	476.335118483101	222.024806979738	708.263127200975	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 6.000000000000	 2.000000000000	 6.000000000000	 0.996881006289	176.589869166840	369.671438760994	349.088930218784	444.093756522288	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 3.000000000000	 1.000000000000	 4.000000000000	 0.564712641714	209.832177851882	446.090369450756	331.038559847814	642.814769022933	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 3.000000000000	 6.000000000000	 2.000000000000	 0.157864376280	278.896671339019	321.485450026700	122.628635824781	653.681608607257	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 2.000000000000	 4.000000000000	 3.000000000000	 0.279816289961	469.293758787604	229.861585833146	220.740420579910	613.204127015886	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 2.000000000000	 6.000000000000	 4.000000000000	 0.544750962597	287.585322727553	133.298519357726	86.760371294795	490.888941831867	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 1.000000000000	 5.000000000000	 2.000000000000	 0.593382473210	323.629213696905	397.561814144103	75.323127084077	861.988889601021	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 3.000000000000	 3.000000000000	 3.000000000000	 0.630224055538	348.998936363107	496.443351477603	474.962567972931	382.830468773132	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 7.000000000000	 2.000000000000	 3.000000000000	 0.427047957708	309.975480518332	454.784627700080	148.201527646791	968.680290249744	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 4.000000000000	 5.000000000000	 6.000000000000	 0.890027987368	110.617726269602	103.960739928768	452.053589487730	670.431264665080	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.93441	0.423427	-3	0	
 3.000000000000	 2.000000000000	 2.000000000000	 0.380306063271	317.655564011892	170.773688733956	330.099188885408	814.338944388169	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	5.21948	0.584663	-3	0.5	
 7.000000000000	 2.000000000000	 5.000000000000	 0.233564709216	64.547752193136	310.936668698874	428.989168553275	579.052138716180	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 3.000000000000	 1.000000000000	 5.000000000000	 0.952091371760	387.054200770512	390.527325267322	293.940083950159	317.959729235076	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 4.000000000000	 2.000000000000	 4.000000000000	 0.142211972469	219.012698734690	407.102282054346	415.767042884762	908.601361136207	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 2.000000000000	 2.000000000000	 2.000000000000	 0.170282742970	155.775575770679	173.957484178591	478.222981776642	379.337434063635	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 3.000000000000	 2.000000000000	 5.000000000000	 0.355519453713	213.322183978240	80.819728868726	440.222842300263	485.001388116383	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 5.000000000000	 2.000000000000	 7.000000000000	 0.665105984350	293.584927724606	441.035992249249	300.671360176512	70.328211116739	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 1.000000000000	 5.000000000000	 4.000000000000	 0.659616768762	388.943755677755	412.132556215746	63.120011980979	790.826404103569	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 4.000000000000	 4.000000000000	 1.000000000000	 0.988430867357	162.992948192757	191.962846187578	185.295626961258	89.937086257106	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 7.000000000000	 2.000000000000	 5.000000000000	 0.359652173164	373.688119613963	285.597991175347	167.379508391937	518.425340739374	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 3.000000000000	 6.000000000000	 5.000000000000	 0.634197879290	113.595481034124	85.686010279936	444.265406388084	449.407266178143	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 6.000000000000	 6.000000000000	 0.603642852234	214.356417387326	319.365725308054	350.819215819149	899.835886372361	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.48635	0.477898	-3	0	
 4.000000000000	 2.000000000000	 2.000000000000	 0.009977656050	76.618986833900	195.193566728473	400.764428081699	368.704656991986	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.57043	0.528829	-3	0.5	
 2.000000000000	 5.000000000000	 6.000000000000	 0.859807625913	318.677354874658	344.638464566087	461.756297190527	461.523926607199	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 1.000000000000	 7.000000000000	 2.000000000000	 0.607363956107	206.433646561778	372.981680564597	62.596982827094	113.499673118955	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 2.000000000000	 4.000000000000	 6.000000000000	 0.521882381409	469.377470248703	116.200391145254	237.544565788335	316.278223288157	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.19098	0.610884	-3	0.5	
 2.000000000000	 2.000000000000	 3.000000000000	 0.039761622621	369.158429090105	338.603612094939	128.327387066542	109.044345502001	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 5.000000000000	 1.000000000000	 6.000000000000	 0.452946115671	76.111779423463	97.821219494533	499.291381177879	873.011033483812	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 2.000000000000	 4.000000000000	 3.000000000000	 0.450492336647	310.029707802856	83.679938419926	75.804201218967	335.908613255371	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.08331	0.5071	-3	0.5	
 6.000000000000	 4.000000000000	 7.000000000000	 0.578267561462	155.490573377269	414.765699108156	253.073374029919	287.470710939762	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 5.000000000000	 5.000000000000	 4.000000000000	 0.577780697647	460.090952226432	219.299127557318	152.944147647335	452.348627661618	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 3.000000000000	 6.000000000000	 3.000000000000	 0.400029715620	282.975581477623	77.821121485551	154.115249260688	162.561691982977	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 2.000000000000	 4.000000000000	 0.599441720176	90.597259904084	490.200815357451	343.858447660131	488.075520222310	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 7.000000000000	 2.000000000000	 7.000000000000	 0.510824964685	304.060936688378	497.172259220433	396.942773005109	348.111824828925	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	2.703	0.442896	-1	0	
 3.000000000000	 4.000000000000	 6.000000000000	 0.405920640599	321.975003261921	92.661600406302	201.191574996164	187.599746538239	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	3.92981	0.752077	-3	0.5	
 5.000000000000	 6.000000000000	 2.000000000000	 0.896256192163	385.569261862513	291.373613167319	486.484337308777	586.639011668529	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.61356	0.696052	-3	0.5	
 3.000000000000	 6.000000000000	 4.000000000000	 0.051902484088	400.108266025839	242.002573620370	175.982846624031	366.832611222476	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 6.000000000000	 3.000000000000	 5.000000000000	 0.231886625100	329.879273695026	83.805695308990	485.040143974879	629.471458792633	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 6.000000000000	 4.000000000000	 1.000000000000	 0.919073177465	234.817158043940	379.564586503580	117.997375487152	824.471612852727	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 5.000000000000	 4.000000000000	 5.000000000000	 0.344914599267	366.904957775290	122.388655560228	50.681270015041	583.900809533898	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.75762	0.540823	-3	0.5	
 7.000000000000	 6.000000000000	 5.000000000000	 0.926209756984	102.625816285322	203.360678552990	66.528699612620	561.451357967588	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 3.000000000000	 6.000000000000	 4.000000000000	 0.769071432974	337.524640532779	451.916710546132	77.310674345024	216.982968480210	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 4.000000000000	 6.000000000000	 0.524437187652	389.516611527163	126.409299520236	352.727152660106	637.720105608688	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.78732	0.546794	-3	0.5	
 3.000000000000	 2.000000000000	 5.000000000000	 0.177867011268	494.081937493503	57.649608455722	67.908411306338	814.114005338044	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 5.000000000000	 2.000000000000	 4.000000000000	 0.050914632656	75.243084429673	200.838829963340	333.907140538534	897.378924262463	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 5.000000000000	 4.000000000000	 3.000000000000	 0.934172712820	160.914626667274	280.042867014075	383.143048914012	291.460106322466	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 7.000000000000	 7.000000000000	 5.000000000000	 0.101762134381	215.094172874905	174.130490735597	169.743875604335	265.211716955901	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-1	1	
 3.000000000000	 7.000000000000	 7.000000000000	 0.964547891084	349.819357573476	376.771179368538	200.319149557390	546.634128035227	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-1	1	
 2.000000000000	 2.000000000000	 5.000000000000	 0.725205115537	425.463884464206	58.502921866992	140.952934207498	495.638313774693	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 3.000000000000	 5.000000000000	 4.000000000000	 0.051457166569	188.373171904718	484.450145126348	469.163817465426	409.125390213854	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 1.000000000000	 6.000000000000	 4.000000000000	 0.194355125459	149.653755893578	367.593372265558	318.542646148631	606.981269457738	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 2.000000000000	 2.000000000000	 5.000000000000	 0.639853181811	217.595953258087	123.292834759613	225.283463736848	809.977738096398	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.78456	0.401805	-3	0	
 6.000000000000	 2.000000000000	 4.000000000000	 0.112987559416	109.566338013519	78.801015805772	85.683827957145	645.606455769944	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 7.000000000000	 6.000000000000	 7.000000000000	 0.739152167184	164.128895381515	373.662628096939	362.080677020039	784.653003305680	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	3.20273	0.390006	-1	0	
 4.000000000000	 7.000000000000	 2.000000000000	 0.907235095102	388.498740179364	178.778854258904	332.334654186121	489.686527004498	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 5.000000000000	 2.000000000000	 2.000000000000	 0.162964103084	66.594842283938	172.726098785352	153.560115455128	390.617454334975	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 2.000000000000	 3.000000000000	 3.000000000000	 0.926300759650	272.962818787950	324.134152137399	52.163808600611	608.342326127658	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 7.000000000000	 3.000000000000	 6.000000000000	 0.285175798018	56.702693988750	92.367389475968	197.925359395747	340.288006003761	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 5.000000000000	 5.000000000000	 4.000000000000	 0.919268407379	495.024538848755	469.670501939125	257.685506319358	909.676061076027	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 3.000000000000	 5.000000000000	 5.000000000000	 0.656462946713	189.470338973386	199.239713167011	134.688797982563	145.649236842697	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 1.000000000000	 5.000000000000	 6.000000000000	 0.865829381113	103.626195338796	479.873840526603	248.405355924006	881.972206604641	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 1.000000000000	 1.000000000000	 3.000000000000	 0.149193663546	65.343603068233	402.012368376363	197.260284308391	826.602513213908	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 3.000000000000	 3.000000000000	 0.267443111282	201.786243026131	89.132292005678	253.201843402077	481.930826353140	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 5.000000000000	 4.000000000000	 1.000000000000	 0.288085152626	219.475204141709	115.921865014546	83.540126961988	487.705732415789	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 4.000000000000	 1.000000000000	 1.000000000000	 0.166226783878	214.672477503810	373.194714402371	121.740636549997	314.832897184191	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 3.000000000000	 6.000000000000	 6.000000000000	 0.393613327737	353.955983967046	163.496387567670	477.494468818284	643.448064634947	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 1.000000000000	 2.000000000000	 1.000000000000	 0.680883747990	401.790115580713	413.314338314399	169.274116936946	901.104427273310	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 5.000000000000	 4.000000000000	 6.000000000000	 0.144827989333	488.673218800129	425.192029680363	203.045522397550	635.427112573772	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 6.000000000000	 7.000000000000	 3.000000000000	 0.389738382449	117.685795943993	200.166989296489	299.155472801895	572.779247638660	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	2	
 2.000000000000	 4.000000000000	 2.000000000000	 0.864628453057	394.990559732861	303.959090999416	225.306217374900	515.630780150445	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 6.000000000000	 4.000000000000	 6.000000000000	 0.661394630545	261.345757523396	148.895428930374	321.165382395169	225.046046942682	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 4.000000000000	 5.000000000000	 5.000000000000	 0.303279447163	69.335470976867	425.978388788545	216.188680799386	678.272341111681	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 6.000000000000	 5.000000000000	 4.000000000000	 0.386681329636	420.004439388538	317.900531267122	401.738594312581	988.290828431523	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 3.000000000000	 2.000000000000	 4.000000000000	 0.031208959657	422.408486645648	168.915846984419	354.874699560780	804.171119142620	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 7.000000000000	 2.000000000000	 2.000000000000	 0.272472027662	399.117839170013	199.135136633855	321.383615646468	224.814120656550	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 7.000000000000	 1.000000000000	 5.000000000000	 0.043817521853	241.206279500004	284.711575523051	428.152739670624	643.778195173445	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	4.62138	0.525556	-2	0.5	
 6.000000000000	 3.000000000000	 3.000000000000	 0.618855356024	89.102947975307	218.973889234011	134.321480341147	820.000355489035	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 4.000000000000	 1.000000000000	 2.000000000000	 0.514758291471	478.617187204496	429.377538262938	470.755510685377	974.742430853961	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	4	
 7.000000000000	 7.000000000000	 3.000000000000	 0.344912389726	361.706732778417	372.471739001974	410.154573396961	613.986953467926	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-1	1	
