#NSGA2
popsize 200
maxGen 200
numVar 12
numObj 3
numCons 1
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 200
currentGen	1
evaluateCount	200
totalTime	75.4281
firstFrontCount	7
frontCount	11
avgEvalTime	1.36344
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Obj1	Obj2	Obj3	Cons1	
 4.000000000000	 2.000000000000	 2.000000000000	 0.781098408879	314.732010126998	478.797256837960	104.964976761878	723.590442574479	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 2.000000000000	 5.000000000000	 4.000000000000	 0.350942739059	269.080092817351	371.598426411268	94.408325218670	207.111114090025	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	2	
 1.000000000000	 7.000000000000	 3.000000000000	 0.659328029142	462.204960699420	406.527410366867	451.002910159117	488.235581125248	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 3.000000000000	 1.000000000000	 4.000000000000	 0.095519114339	146.999364393745	68.599963717277	333.777105494938	632.840269416318	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 2.000000000000	 4.000000000000	 3.000000000000	 0.532362454331	76.233834034594	208.861002664745	427.755408983342	594.348336201229	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 5.000000000000	 6.000000000000	 6.000000000000	 0.547034537536	442.275431976354	309.003059824015	232.293579571553	384.464093493053	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	3.82106	0.551795	-3	0.5	
 2.000000000000	 4.000000000000	 2.000000000000	 0.500759350953	493.282654331498	233.976064225776	203.802858302652	84.728494297224	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 6.000000000000	 3.000000000000	 0.433676788611	116.844017004622	197.617888627969	308.336256202333	676.587654753536	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
 4.000000000000	 7.000000000000	 5.000000000000	 0.148445622260	269.168215140775	476.947067453407	308.770791059134	952.885767443704	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-2	1	
 6.000000000000	 4.000000000000	 4.000000000000	 0.462087547610	223.558391672776	112.218437074685	71.317451703122	488.731794778349	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 6.000000000000	 5.000000000000	 0.046424009340	183.267449412078	343.555578630956	75.284512775487	497.398074328350	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 4.000000000000	 5.000000000000	 5.000000000000	 0.111004787383	248.392965601308	314.223277609812	180.751150313125	624.670862103388	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	3	
 1.000000000000	 4.000000000000	 4.000000000000	 0.881464920486	261.956422864558	117.975977556087	200.351552809286	225.458801393553	 0.000000000000	 0.000000000000	 0.000000000000	 0.000000000000	10	1	-3	1	
